date,quarter,C_pct,G_pct,I_pct,X_pct,M_pct,GDP_pct,C_share_real,G_share_real,I_share_real,X_share_real,M_share_real,NX_share_real
2016Q1,Q1 2016,2.6139687452604976,1.9741903890992063,-3.3890257912558064,14.744711410672462,11.881822255874951,0.7286925452810067,76.84609807035994,13.364718237323853,18.3612683278133,19.69005581242417,26.485629805661365,-6.795573993237196
2016Q2,Q2 2016,-1.875739750135097,-3.231515038335453,-6.223918403575368,-0.8900875597257052,7.975269073483271,-3.858859647401336,73.40160742891393,12.368256516599743,17.692764244119864,19.48988715388546,24.7007823892353,-5.210895235349841
2016Q3,Q3 2016,-2.349079830805134,-1.2364651766352042,-7.934256564394692,-0.3328750190796148,0.020642286845862223,-3.3272188518777557,72.92963004958818,13.951094849630023,19.75647425786012,21.1575085379514,27.79881550983702,-6.64130697188562
2016Q4,Q4 2016,-1.3637203032897394,0.5543298509737449,-5.234374990398183,10.540974216675036,4.551857796836289,-1.4932883928850726,69.64956474748722,14.947433526732818,19.454257973659715,20.307714755351142,26.801856305147425,-6.494141549796284
2017Q1,Q1 2017,2.930792656850567,1.7094386196220501,5.674661977655471,0.927451962527015,8.207715780156622,0.5596790824431652,78.65806513248123,13.51752513165049,19.29521694706228,19.762067463626934,28.499986559422297,-8.737919095795363
2017Q2,Q2 2017,3.8313820628213646,4.5534779476397835,9.902922087984134,1.3674276525575957,12.405072260447646,2.326583407676619,74.48103993282577,12.637422181947397,19.00275007224271,19.30719916795132,27.133645401702054,-7.826446233750731
2017Q3,Q3 2017,4.7467754778177,2.625707634102392,17.062227911201198,4.732727637800571,18.67568980149048,3.850608563626845,73.55896792654994,13.786543969422842,22.269844387849115,21.33722286126117,31.767205333929592,-10.42998247266842
2017Q4,Q4 2017,5.243758180664182,1.7185172714823338,20.216211610304736,3.31994620655065,22.71206697457582,4.53268482640472,70.12334909264159,14.545027499085617,22.373071132409873,20.072114282583282,31.462993526111333,-11.39087924352805
2018Q1,Q1 2018,3.1532192760188815,-0.06326221508906604,15.830065006466775,7.627937058284462,16.08039439843494,3.7977402181420095,78.16964630815785,13.014708814889842,21.53193536386325,20.49129921948973,31.872463439137615,-11.381164219647886
2018Q2,Q2 2018,1.4995977835818186,-0.7580830434085195,2.5294080120382922,-8.358270758744556,4.226496820232817,-3.9790994073943042,78.73072996637642,13.061343884362511,20.290798185429633,18.42666656568143,29.452387852313105,-11.025721286631676
2018Q3,Q3 2018,-3.2298032056623183,-2.5086625395104867,-11.536026622800266,-6.104423924471069,-9.756808384341475,-3.469440387395073,73.74157811586025,13.923762753793993,20.40886252962127,20.75478315313165,29.698097779073013,-8.943314625941365
2018Q4,Q4 2018,-11.18729142504481,-3.9647893294435965,-25.059539182046176,10.627050411357564,-24.688254813910284,-6.339739167007508,66.4939912816346,14.913846786893403,17.90138363553483,23.70822778895868,25.29923502407546,-1.5910072351167834
2019Q1,Q1 2019,-8.775590050879401,-4.45413651887373,-25.02470584724272,0.7172314132995794,-25.094911368365114,-5.863725398737529,75.7516684253566,13.209590000679706,17.149214735996722,21.92382197182077,25.3612086194149,-3.437386647594127
2019Q2,Q2 2019,-6.419933989933213,-4.34555887022986,-18.506589813829365,15.714486857320997,-22.26880526169287,0.5828198936035367,73.24935724677158,12.42136133172669,16.43984868667597,21.198772000966507,22.7610371043285,-1.5622651033619939
2019Q3,Q3 2019,-6.409437325957612,-8.519275877627663,-10.082549871184998,15.227418439426032,-14.672443841149152,-1.7527161635665145,70.24637749604524,12.964795050678427,18.678510051720522,24.341844269068662,25.792734486927127,-1.4508902178584646
2019Q4,Q4 2019,-2.1781336221808667,-8.122435162958563,-8.250810598836244,7.8668077623982535,-10.563634562112789,-1.074842739518056,65.75239817868189,13.851359584139672,16.602828675771946,25.851167894178744,22.87256034331408,2.97860755086466
2020Q1,Q1 2020,-6.6424743506248385,-0.2496023251602808,-18.170962597533258,-4.559635244617965,-12.388673682821628,-5.025069658659365,74.46163216531365,13.873785965977547,14.775517381390276,22.03126191619692,23.394901329940073,-1.3636394137431496
2020Q2,Q2 2020,-21.13507612723674,-5.839805769189377,-38.32042740764757,-14.291195193376915,-30.553924460383463,-18.94219403858458,71.26771955492251,14.429181517239801,12.509626043416459,22.415131892859566,19.50046245835508,2.9146694345044875
2020Q3,Q3 2020,-14.871361982176111,-1.896679158258019,-9.151064955591792,-18.096671316976266,-22.370859419041178,-10.192766275916265,66.58682373289253,14.162438767591723,18.89516775039044,22.19952657762201,22.295172988009092,-0.09564641038708406
2020Q4,Q4 2020,-4.368409168351494,0.01756444457827744,15.67928992001435,-30.52691203398049,-1.7169330856114606,-4.313299476410359,65.71452881556046,14.478284257593135,20.071790764730824,18.769175353620444,23.49318522244512,-4.724009868824676
2021Q1,Q1 2021,0.5375918251444345,0.7022750302072778,38.79495019796624,-10.08600632474026,-0.29047795002863364,3.23260077948051,72.5177233232932,13.533726744331004,19.86549969306671,19.18888732467803,22.596489988637703,-3.407602663959672
2021Q2,Q2 2021,18.523646706579598,6.688735956234204,78.63784408652124,7.064207106336218,37.21694364699169,18.72996077966329,71.14387942725625,12.96581862613614,18.821640401883172,20.212744176228345,22.53680402711554,-2.3240598508871964
2021Q3,Q3 2021,9.907901697361797,9.339561594304623,22.123440690867156,18.450874590397003,20.42479113310318,11.814535666569048,65.45140158698001,13.848958337334013,20.637235439494965,23.517097512736783,24.012008227300118,-0.49491071456333313
2021Q4,Q4 2021,9.67974100467195,11.523348249270704,14.877669230011016,20.1425358771155,20.65199600542598,8.364113941174,66.512355784567,14.900382410620022,21.27826691386461,20.809253555382192,26.157180514131305,-5.347926958749113
2022Q1,Q1 2022,9.117421153104722,7.383854338163842,10.79155437359558,8.039717774629839,23.76513147092314,6.8613838718545095,74.04870375271497,13.599896320905952,20.596117228299665,19.400478412795685,26.170890296337785,-6.770411883542097
2022Q2,Q2 2022,11.986227948001659,6.2268507357721825,17.91104884025223,7.7796350386173385,25.455919289683116,8.130014461943947,73.68106569013617,12.737611168547492,20.524175195233884,20.147247748769644,26.14792461780627,-6.00067686903663
2022Q3,Q3 2022,10.658226121926639,1.072638478820509,13.56498668343329,-2.7179559074620108,22.07139007993233,6.684421363238302,67.88934976878255,13.120479461305292,21.968224956570015,21.444474159663116,27.475231954787855,-6.0307577951247415
2022Q4,Q4 2022,5.864198514931607,-2.7422457529827415,0.32318358603746766,6.402440711504731,1.2894055969349116,2.385427626784198,68.77225987803709,14.154140528290895,20.849680735561087,21.625688528139683,25.877171466488935,-4.251482938349254
2023Q1,Q1 2023,3.601664644082092,2.8101026469827595,-1.0334195235044863,-5.665954605873957,3.3524107415421778,0.9119823772244517,76.0223790356259,13.855705772521176,20.199061054595823,18.13586026304726,26.803800100446885,-8.667939837399624
2023Q2,Q2 2023,1.8336637979283088,3.997610117768269,-1.3260004732427166,-12.442352067566098,3.580712686612042,-5.674872432525991,79.54627855016777,14.043777668795013,21.470444893412893,18.701757110610973,28.71367086411577,-10.0119137535048
2023Q3,Q3 2023,-0.17861989726829508,3.2294581530307953,1.43181472772973,-7.978082401773435,1.6863168934294848,-0.549172525238073,68.14230469743173,13.61899161515003,22.405815821465918,19.842586373236628,28.0928295341137,-8.250243160877071
2023Q4,Q4 2023,-1.6458554171930317,-1.6689999886187246,-7.177057384865348,-11.329362708625123,-1.2076917645381768,-1.7159855487470788,68.82133202531804,14.16090704291253,19.691185074870468,19.510432030694034,26.01099999885773,-6.500567968163693
2024Q1,Q1 2024,-5.511400561069635,-4.129381706077795,-23.72260699535711,15.170142941063913,-14.399462781477201,-4.961703257797412,75.5826689589862,13.977050566399774,16.211693298392277,21.97755736847927,24.142053958731054,-2.164496590251784
2024Q2,Q2 2024,-8.49401887346689,-5.718743294011808,-29.05767251963567,18.73788313124134,-21.50887886995909,-1.0832999180517833,73.58676803479385,13.385656885202968,15.398444666226615,22.449263352992066,22.784506721476635,-0.33524336848456854
2024Q3,Q3 2024,-1.2028311652867885,-4.728838080415865,-16.510256723490624,19.157936462814227,-11.730581392419548,-1.9370671986960297,68.65251313276156,13.231270147481904,19.076074490095884,24.111063974711083,25.287207502171583,-1.1761435274605025
2024Q4,Q4 2024,4.966317520866692,-0.7270058604730734,2.220207875009206,25.893208694288084,9.070114179074306,2.6382961114662207,70.38232378422646,13.696599565085657,19.610974732789572,23.930939857851847,27.640976587396565,-3.7100367295447216
2025Q1,Q1 2025,10.952833962048537,-1.7125698277046464,31.47662540086238,6.6631992357823355,40.03395172237554,5.837474157484324,79.23574694286908,12.979980791260337,20.138979542678985,22.149022347432602,31.94244047723112,-9.793418129798521
2025Q2,Q2 2025,10.817218271133022,1.110668519647473,32.08109263574115,3.194147792850943,37.985532010713484,6.381414089599824,76.6551282004082,12.722454648869064,19.11840911132471,21.776666724303087,29.553398105017216,-7.776731380714128
2025Q3,Q3 2025,5.33773439963432,1.6003626190847164,10.406296224513945,9.170307387398612,23.694764336821294,3.256904478766165,70.03599643773339,13.0190019900478,20.396880398322654,25.4918765853351,30.292358544998187,-4.80048195966309
2025Q4,Q4 2025,4.1319920419994105,-0.1495400867628005,-2.053032066097926,10.864752210800521,10.127305908506434,2.058050707473713,71.81257656197609,13.400332030063918,18.821009219652293,25.99596699251898,29.826419994784125,-3.830453002265148
